,attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping,sentiment
1084,,good,average,good,0,1000277,0,,good,4,3091,No Comments,06/05/2003,2.0,2.0,,4,,4.0,4.0,1,,1054777118000,,580,,,,[],people,people,0.0
1085,,good,average,good,0,820559,0,,awesome,5,3091,No Comments,04/10/2003,2.0,2.0,,4,,4.5,4.5,1,,1050018419000,,580,,,,[],people,people,0.0
1086,,good,poor,good,0,778171,0,,awesome,5,3091,He rocks!,04/02/2003,1.0,1.0,,4,,4.5,4.5,1,,1049306752000,,580,,,,[],people,people,0.0
1087,,good,poor,good,0,778146,0,,awesome,5,3091,Da bomb diggity.,04/02/2003,1.0,1.0,,5,,5.0,5.0,1,,1049306476000,,580,,,,[],people,people,0.0
1088,,good,average,good,0,656466,0,,awesome,5,3091,"AMAZING teacher! Clear, helpful, friendly, and engaging, this guy has a lecture of 450 people and he knows my home town and what I am interested in, and treats me like an equal. Inspiring in his drive to make this world a better place through science.",02/28/2003,3.0,3.0,,5,,5.0,5.0,1,,1046473942000,,580,,,,[],people,people,0.359375
1089,,good,poor,good,0,651953,0,,awesome,5,3091,"&lt;p align= center &gt;&lt;font size= 5  face= Verdana, Arial, Helvetica, sans-serif &gt;You don't    know MIT if you didn't take Sadoway's class. &lt;/font&gt;&lt;br&gt;   &lt;font color= #FF0000  size= 7  face= Verdana, Arial, Helvetica, sans-serif &",02/28/2003,1.0,1.0,,5,,5.0,5.0,1,,1046444309000,,580,,,,[],people,people,-0.1
1090,,good,poor,good,0,617513,0,,awesome,5,3091,Do you know any other prof that wears a tux to the final exam&#63;,02/22/2003,1.0,1.0,,5,,5.0,5.0,1,,1045950278000,,580,,,,[],people,people,-0.0625
1091,,good,average,good,0,602067,0,,awesome,5,3091,There is a reason they call it 3.09fun,02/20/2003,3.0,3.0,,5,,5.0,5.0,1,,1045748703000,,580,,,,[],people,people,0.0
1092,,good,average,good,0,583239,0,,awesome,5,3091,No Comments,02/18/2003,2.0,2.0,,5,,5.0,5.0,1,,1045598128000,,580,,,,[],people,people,0.0
1093,,good,average,good,0,547273,0,,awesome,5,3091,Sadoway is the man.  His charisma makes him an unparalled professor.,02/06/2003,2.0,2.0,,5,,5.0,5.0,1,,1044565493000,,580,,,,[],people,people,0.0
1094,,good,average,average,0,516013,0,,average,4,3091,"Strict, somewhat old-fashioned",01/25/2003,3.0,3.0,,2,,3.0,3.0,1,,1043460064000,,580,,,,[],people,people,0.0
1095,,good,poor,good,0,506554,0,,good,4,3091,"Occasional angry outbursts, but overall interesting and clear.",01/20/2003,1.0,1.0,,4,,4.0,4.0,1,,1043104897000,,580,,,,[],people,people,0.020000000000000004
1096,,good,average,good,0,489430,0,,good,4,3091,No Comments,01/13/2003,2.0,2.0,,4,,4.0,4.0,1,,1042468181000,,580,,,,[],people,people,0.0
1097,,average,average,average,0,453001,0,,poor,2,3091,No Comments,12/19/2002,2.0,2.0,,2,,2.0,2.0,1,,1040336198000,,580,,,,[],people,people,0.0
1098,,good,average,good,0,343196,0,,awesome,5,3091,really funny - makes the class fun,11/14/2002,2.0,2.0,,4,,4.5,4.5,1,,1037286356000,,580,,,,[],people,people,0.275
1099,,good,average,good,1,23607564,0,,awesome,5,21F027,"Also took 21F.064 with him. Prof. Miyagawa is an extremely fair professor who is clear in his lectures and is genuinely interested in what he teaches. Very willing to help old students. Heavy emphasis on writing papers, but gives you feedback on drafts to make sure you have the tools to achieve the grade you needwant. Go to his office hours",09/23/2014,2.0,2.0,,5,Really into it,5.0,5.0,1,No,1411443576000,,580,Yes,,,[],people,person,0.25357142857142856
1100,,good,average,good,0,12127118,0,,awesome,5,21F027J,Prof. Miyagawa is an exceptionally helpful professor. He was very generous with his time and did a lot to help me with my work. He has also developed some innovative teaching tools.,08/03/2006,2.0,2.0,,5,Really into it,5.0,5.0,1,,1154564704000,,580,,,,[],people,people,0.3666666666666667
1101,,good,good,good,0,16539881,0,,awesome,5,INTRO1,Professor Scheib's intro to acting was probably the best class I took at MIT.,12/13/2009,5.0,5.0,,5,Meh,5.0,5.0,1,Yes,1260704868000,,580,,,,[],people,people,0.5
1102,,good,good,good,0,16537923,0,,awesome,4,TARTS1,gorgeous. I learned more in this class than I did in four years of course 6.,12/12/2009,4.0,4.0,,5,Meh,4.5,4.5,1,Yes,1260639245000,,580,,,,[],people,people,0.6
1103,,good,good,good,0,11818923,0,,awesome,5,INTROTOACTING,"intro to acting was the best class I had at MIT, which is pretty embarrassing actually, since it is MIT afterall and this was an arts class, and depressing since I took it the last semester senior year. management '05...... (I heard composition class with prof scheib is also good. i heard it is a lot of work but a cool class.",05/04/2006,5.0,5.0,,5,It's my life,5.0,5.0,1,,1146728382000,,580,,,,[],people,people,0.21250000000000002
1104,,average,poor,average,0,19203074,1,,average,2,BE330,"I didn't like the class, but I passed. the name of the game.",11/09/2011,1.0,1.0,,3,Low,2.5,2.5,1,Yes,1320875070000,,580,,,,[],person,people,-0.4
1105,,poor,good,poor,0,15509399,1,,awful,1,BE330,lectures are unclear.,03/05/2009,5.0,5.0,,1,Really into it,1.0,1.0,1,No,1236269836000,,580,,,,[],person,people,0.0
1106,,good,average,good,0,13669123,1,,awesome,5,BE110,No Comments,11/16/2007,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1195243157000,,580,,,,[],person,people,0.0
1107,,poor,good,poor,0,12790939,1,,awful,1,CH10,No Comments,01/18/2007,5.0,5.0,,1,It's my life,1.0,1.0,1,No,1169125842000,,580,,,,[],person,people,0.0
1108,Not Mandatory,good,good,good,0,31554507,0,,awesome,5,ME555,One of the best profs I've ever had. But also be prepared to work hard!,04/09/2019,4.0,4.0,,5,,5.0,5.0,1,No,1554779457000,Yes,580,Yes,,,"['Get ready to read', 'Hilarious', 'Inspirational']",people,people,0.3177083333333333
1109,,good,good,good,0,12797319,0,,awesome,5,HUMANFCTR,"Her stories are awesome, and it's inspirational to have a prof who has really been there---out in the field and doing the stuff she's teaching.",01/19/2007,4.0,4.0,,5,It's my life,5.0,5.0,1,No,1169227263000,,580,,,,[],people,people,0.5666666666666667
1110,Not Mandatory,good,good,good,0,32210478,0,,awesome,5,6.256,"Pablo is a great teacher: very clear and continuously checks that everyone in the class is tracking. Fair warning though: Pablo's classes are great to take if you are interested in the material, but don't take them as &quot;easy&quot; classes, because you are going to be doing A LOT of learning.",09/03/2019,4.0,4.0,,5,,5.0,5.0,1,No,1567483598000,Yes,580,Yes,,A,"['Amazing lectures', 'Respected', 'Inspirational']",people,people,0.5359999999999999
1111,Not Mandatory,good,good,good,0,22256041,0,,good,4,6255,"OK prof, clear, but often runs overtime.",11/04/2013,4.0,4.0,,4,Sorta interested,4.0,4.0,1,No,1383605643000,,580,,,A,[],people,people,0.3
1112,,good,good,good,0,15308172,0,,awesome,5,OLASS6255,"Not too easy, but a good prof.",01/03/2009,4.0,4.0,,4,Really into it,4.5,4.5,1,Yes,1230942720000,,580,,,,[],people,people,0.5666666666666667
1113,,good,average,good,0,12824622,0,,awesome,5,OPT6255,great,01/28/2007,3.0,3.0,,4,Really into it,4.5,4.5,1,Yes,1169954971000,,580,,,,[],people,people,0.8
1114,,good,average,good,0,11688835,0,,awesome,5,OPTIMIZATION,No Comments,04/10/2006,3.0,3.0,,5,It's my life,5.0,5.0,1,,1144708407000,,580,,,,[],people,people,0.0
1115,Mandatory,good,good,good,1,28086587,0,,good,4,PHYS801,Professor Wolfgang Ketterle Nobel Prize Winner in 2001 is an excellent lecturer. He makes you thing a lot on the exams . He covered all the material for the class and make an excellent use of Massachusetts Institute of Technology High End Technology,04/20/2017,4.0,4.0,,4,,4.0,4.0,1,No,1492672341000,Yes,580,Yes,,A,"['Amazing lectures', 'Respected', 'Inspirational']",people,person,0.7200000000000001
1116,Mandatory,good,good,good,6,27974885,0,,awesome,5,8012TA,The best professor of physics super smart and enjoyable lectures,03/31/2017,4.0,4.0,,5,,5.0,5.0,1,Yes,1490956874000,Yes,580,Yes,,A+,"['Amazing lectures', 'Inspirational', 'Respected']",people,people,0.5119047619047619
1117,Not Mandatory,good,good,good,0,22238780,0,,awesome,5,8033,So brilliant it's fun just to watch him think :),10/31/2013,4.0,4.0,,5,Really into it,5.0,5.0,1,Yes,1383222577000,,580,,,A,[],people,people,0.5666666666666667
1118,Mandatory,good,good,good,0,22126837,0,,awesome,4,8012,Amazing guy. Inspiring.,09/17/2013,4.0,4.0,,5,Low,4.5,4.5,1,No,1379453693000,,580,,,WD,[],people,people,0.55
1119,,average,good,average,0,13894369,1,,poor,2,PHYS801,He has an accent that's hard to tell. It's not really his fault though-TEAL sucks.,12/21/2007,4.0,4.0,,2,Really into it,2.0,2.0,1,Yes,1198274485000,,580,,,,[],person,people,-0.23055555555555554
1120,,good,average,good,0,11538990,0,,good,4,894,ITS WOLFGANG,03/03/2006,2.0,2.0,,4,It's my life,4.0,4.0,1,,1141394966000,,580,,,,[],people,people,0.0
1121,,good,average,good,0,11036991,0,,awesome,4,8012TA,He knows his stuff.  Really likes this stuff.  Kind and helpful. :),12/02/2005,2.0,2.0,,5,It's my life,4.5,4.5,1,,1133534817000,,580,,,,[],people,people,0.43333333333333335
1122,,good,average,good,0,3952201,0,,awesome,5,803,No Comments,06/02/2005,3.0,3.0,,5,Really into it,5.0,5.0,1,,1117678700000,,580,,,,[],people,people,0.0
1123,,good,good,good,0,3117680,0,,awesome,4,803,No Comments,12/27/2004,4.0,4.0,,5,Really into it,4.5,4.5,1,,1104112157000,,580,,,,[],people,people,0.0
1124,,good,good,good,0,371393,0,,awesome,5,8012,trust my ekvations...,11/25/2002,4.0,4.0,,5,,5.0,5.0,1,,1038226355000,,580,,,,[],people,people,0.0
1125,,average,average,average,0,21736390,0,,average,3,1011,Classes could be more clear and topics more explained in the sections.,05/11/2013,2.0,2.0,,3,Sorta interested,3.0,3.0,1,Yes,1368288147000,,580,,,,[],people,people,0.3666666666666667
1126,,average,poor,average,0,11502705,0,,average,3,TRANSPORTATION,No Comments,02/21/2006,1.0,1.0,,3,It's my life,3.0,3.0,1,,1140522966000,,580,,,,[],people,people,0.0
1127,Mandatory,good,average,good,1,29997636,0,,good,4,ORGO512,CHem 5.13 Organic Chemistry was a extraordinary experience with Prof. Berkowski. She is extremely excellent teacher . You must have to do the work but she explains extremely well .,05/05/2018,2.0,2.0,,4,,4.0,4.0,1,Yes,1525548923000,Yes,580,Yes,,A+,"['Inspirational', 'Amazing lectures']",people,person,0.40277777777777773
1128,,good,average,good,0,14134321,1,,awesome,5,ORGOORGO,BEST PROF AT THE INSTITUTE EVER,03/03/2008,3.0,3.0,,5,Really into it,5.0,5.0,1,Yes,1204502731000,,580,,,,[],person,people,1.0
1129,,good,average,good,0,12229083,1,,awesome,4,ORGO512,She explains things clearly and gives great reviews.  very enthusiastic!,09/12/2006,3.0,3.0,,5,Sorta interested,4.5,4.5,1,No,1158102951000,,580,,,,[],person,people,0.625
1130,,poor,good,poor,0,11981569,2,,awful,1,512,Totally unfair grader - not helpful or understandind at all,06/06/2006,4.0,4.0,,1,It's my life,1.0,1.0,3,,1149631843000,,580,,,,[],people,people,-0.5
1131,,good,poor,good,0,11924246,1,,awesome,5,512,Dr Berkowski is WONDERFUL.  She has the cutest &quot;When I was in grad school...&quot; stories :),05/22/2006,1.0,1.0,,5,It's my life,5.0,5.0,1,,1148258069000,,580,,,,[],person,people,0.75
1132,,good,average,good,0,11758565,0,,awesome,5,512,She is Amazing!!!,04/25/2006,3.0,3.0,,5,It's my life,5.0,5.0,1,,1145931075000,,580,,,,[],people,people,1.0
1133,,good,average,good,0,11569099,0,,awesome,5,512,She's smokin'.  And I guess she's good as a prof too.,03/13/2006,3.0,3.0,,5,Really into it,5.0,5.0,1,,1142286556000,,580,,,,[],people,people,0.7
1134,,good,average,good,0,11552699,0,,awesome,5,512,She is down to earth and very enthusiastic.,03/08/2006,3.0,3.0,,5,Sorta interested,5.0,5.0,1,,1141788267000,,580,,,,[],people,people,0.31222222222222223
1135,,good,average,good,0,11317352,0,,awesome,5,512,No Comments,01/06/2006,3.0,3.0,,4,It's my life,4.5,4.5,1,,1136588607000,,580,,,,[],people,people,0.0
1136,,good,good,good,0,11248204,0,,good,4,512,best class i ever took at the tute....,12/23/2005,4.0,4.0,,4,It's my life,4.0,4.0,1,,1135321118000,,580,,,,[],people,people,1.0
1137,,poor,good,poor,0,11154102,0,,awful,1,512,Lied to me. Was unfair in final course grade. I feel cheated.,12/14/2005,5.0,5.0,,1,It's my life,1.0,1.0,1,,1134569145000,,580,,,,[],people,people,-0.25
1138,Not Mandatory,good,average,good,1,27811024,0,,awesome,5,ECON1473,Esther Duflo is the best professor of Economics at Massachusetts Institute of Technology. She is very caring about its students . She do amazing lectures and help the students to grasps concepts.  She use the Technology and the Challenge of World Poverty is a wonderful topic . Inequality economics is a problem.,02/07/2017,3.0,3.0,,5,,5.0,5.0,1,Yes,1486482397000,Yes,580,Yes,,A,"['Accessible outside class', 'Inspirational', 'Amazing lectures']",people,person,0.7
1139,Not Mandatory,good,poor,good,2,26852445,1,,awesome,5,ECON1477,Esther Duflo is a real gem for the Department of Economics at MIT. She cares a lot about students explain well and you understand everything. She makes a great effort to made me conscious about economics inequality. I wish that She gives other courses like Econometrics and Game Theory but she don't taugh those courses,08/01/2016,1.0,1.0,,5,,5.0,5.0,1,No,1470066982000,Yes,580,Yes,,A+,"['Caring', 'Inspirational', 'Gives good feedback']",person,people,0.11500000000000002
1140,,good,poor,good,2,21532244,0,online,awesome,5,1473,Amazing Professor,04/14/2013,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1365929481000,,580,No,,,[],people,people,0.6000000000000001
1141,,good,good,good,1,11288471,0,,awesome,5,1474,Amazing class with incredibly amazing profs.,01/02/2006,4.0,4.0,,5,Really into it,5.0,5.0,1,,1136214311000,,580,,,,[],people,person,0.6000000000000001
1142,,good,poor,good,3,23683959,0,,awesome,5,1803,"Clarity at its best, very engaging problem sets ",10/22/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,No,1414004425000,,580,Yes,,,"['Caring', 'Inspirational', 'Amazing lectures']",people,people,0.76
1143,,good,poor,good,2,16629427,0,,awesome,5,MATHS3,Knows the stuff and an amazing teacher,12/23/2009,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1261557732000,,580,,,,[],people,people,0.6000000000000001
1144,,good,average,good,0,14876296,0,,awesome,4,ARCH4100,Perhaps the most beloved instructor I will ever have.  He reignited in me a my passion for architecture and taught me that architecture is fundamentally and inextricably linked to an understanding of our existence.,10/17/2008,2.0,2.0,,5,Really into it,4.5,4.5,1,No,1224203817000,,580,,,,[],people,people,0.6
1145,,good,average,good,0,12220226,0,,awesome,5,LEVEL2,No Comments,09/08/2006,3.0,3.0,,5,It's my life,5.0,5.0,1,No,1157704124000,,580,,,,[],people,people,0.0
1146,,good,good,good,0,23262889,0,,awesome,5,M129,"A wonderful, caring professor.",05/16/2014,4.0,4.0,,5,Really into it,5.0,5.0,1,Yes,1400238976000,,580,,,,[],people,people,1.0
1147,,good,average,good,0,13291093,0,,awesome,5,MUSIC301,A really superb teacher who really knows how to compose and how to impart the info to her students. One of the best I've had in my 3 years at MIT.,06/25/2007,3.0,3.0,,4,Really into it,4.5,4.5,1,Yes,1182808946000,,580,,,,[],people,people,0.7333333333333334
1148,,poor,average,poor,0,11362472,0,,awful,1,MUSICTHEORY,"She knows her stuff, but always seems so ditzy when trying to impart it; not an admirable quality when instructing some of the brightest minds in the world.  A composer, she tends to refer to her own work a lot; frankly I would prefer that she use &quot;real&quot; composers such as Mozart and Bach for reference until her influence reaches beyond Cambridge.",01/14/2006,2.0,2.0,,1,Really into it,1.0,1.0,1,,1137198383000,,580,,,,[],people,people,0.3
1149,,average,good,average,0,20968781,0,,average,2,MECHE2003,Has a SUPER DUPER thick French/Arab accent a soft low volume voice  He did use a microphone part of the time  I thought he had left but was on sabatical,12/06/2012,5.0,5.0,,4,It's my life,3.0,3.0,1,Yes,1354792709000,,580,,,,[],people,people,0.026666666666666655
1150,,average,good,average,0,11368015,0,,average,3,ENG677,study,01/15/2006,5.0,5.0,,3,Really into it,3.0,3.0,1,,1137359574000,,580,,,,[],people,people,0.0
1151,,poor,good,poor,0,25204721,0,online,awful,1,101,The worst,09/23/2015,5.0,5.0,,1,Meh,1.0,1.0,1,Yes,1443007721000,,580,No,,A-,"['Lecture heavy', 'Tough grader', 'Lots of homework']",people,people,-1.0
1152,,poor,good,poor,2,13219279,0,,awful,1,PHYS181,"UMassBoston hired him as a part-time physics teacher w/MIT students . He is terrible, a nightmare. Incredibly condescending and unclear. Has no social skills. Ask him why gravity is a negative force and he starts talking about his high blood pressure. I've worked on a 3.96 gpa for a couple years now and ended up failing his class. Students beware.",05/28/2007,5.0,5.0,,1,Meh,1.0,1.0,1,Yes,1180377984000,,580,,,,[],people,people,-0.05133333333333332
1153,,poor,good,poor,0,12908434,0,,awful,1,AADDSICS,No Comments,03/08/2007,5.0,5.0,,1,Meh,1.0,1.0,1,No,1173350157000,,580,,,,[],people,people,0.0
1154,,poor,good,poor,0,11578796,0,,awful,1,18023,Meanest professor ever.,03/16/2006,5.0,5.0,,1,It's my life,1.0,1.0,1,,1142489839000,,580,,,,[],people,people,0.0
1155,Mandatory,good,average,good,1,26864657,37,,good,4,BIO706,"Bio 7.06 with Prof. Walker C Graham was a great experience. Biology is simple reading Well and do the Special Products. This Professor goces you a Solid preparation If you decide to STudy Chemistry (Course 5) or Biological Engineering (Course 20) I have a Major in Economics, Minor in Biology (Course 7) and other Minor in Course 18 (Mathematics)",08/04/2016,3.0,3.0,,4,,4.0,4.0,1,Yes,1470341236000,Yes,580,Yes,,A+,"['Amazing lectures', 'Group projects', 'Get ready to read']",people,person,0.12433035714285715
1156,Mandatory,average,good,average,0,26201535,3,,good,3,BIO712,Bio 7.212 Fundamentals of Biology is great but not Excelent. He gives a lot of material especially BioChemistry is covered in Freshman Biology . The course is vastly Theorethical but have some Quantitative in certain lectures. If you plan to Study Biology take it with Eric Lander .,03/29/2016,4.0,4.0,,4,,3.5,3.5,1,Yes,1459293097000,,580,Yes,,B-,"['Group projects', 'Get ready to read', 'Tough grader']",people,people,0.25357142857142856
1157,,good,poor,good,0,18782677,0,,awesome,5,INB014,Best prof ever!,07/01/2011,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1309491025000,,580,,,,[],people,people,1.0
1158,,good,poor,good,0,18772488,1,,awesome,5,BIO14,"Explains everything crystal clear!! Shares a lot of interesting facts and expts!! And brilliant anecdotes!! Overall, THE BEST!!",06/28/2011,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1309237495000,,580,,,,[],person,people,0.5875
1159,,good,poor,good,0,18768816,1,,awesome,5,B014,"Awesome anecdotes, examples!!  Best prof EVER!",06/27/2011,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1309140657000,,580,,,,[],person,people,1.0
1160,,good,poor,good,0,18754352,0,,awesome,5,BIO014,"Very good teacher! I Understand every single thing clearly! Explanation is very good. Overall, one of the best profs!",06/22/2011,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1308704831000,,580,,,,[],people,people,0.49392857142857144
1161,,good,poor,good,0,18745115,0,,awesome,5,A014,Best Prof! Very clear explanation! Helpful anecdotes and interesting facts! Teaching style is very good.,06/19/2011,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1308466048000,,580,,,,[],people,people,0.674375
1162,,good,average,good,0,16189895,0,,awesome,5,BIO721,"Great Professor, able to understand that the students are not graduate Students. Got an A in his class. Read the chapters!",09/15/2009,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1253055794000,,580,,,,[],people,people,0.7125
1163,,good,average,good,0,11376894,0,,awesome,5,721,"very clear descriptions, infectious enthusiasm for the material",01/17/2006,2.0,2.0,,5,Really into it,5.0,5.0,1,,1137513811000,,580,,,,[],people,people,0.13000000000000003
1164,Not Mandatory,good,average,good,1,25577155,0,,awesome,5,PHYS811,His sense of humor makes physics tolerable. He is also very helpful with pset problems. 10/10 would recommend ,12/07/2015,3.0,3.0,,5,It's my life,5.0,5.0,1,No,1449510745000,,580,Yes,,A-,"['Hilarious', 'Inspirational', 'Gives good feedback']",people,person,0.2
1165,,poor,average,poor,0,14230860,1,,awful,1,PHYS811,No Comments,04/02/2008,3.0,3.0,,1,It's my life,1.0,1.0,1,Yes,1207135050000,,580,,,,[],person,people,0.0
1166,,good,poor,good,0,16483048,0,,awesome,4,WRITI2173,She is an incredible teacher. She can remember exactly what you wrote in your essays for years to come. Her suggestions are always kind yet critical.,12/07/2009,1.0,1.0,,5,Really into it,4.5,4.5,1,Yes,1260146131000,,580,,,,[],people,people,0.4375
1167,,good,average,good,0,14263659,0,,awesome,5,WRIT735,Very Good.,04/09/2008,3.0,3.0,,5,Low,5.0,5.0,1,Yes,1207732496000,,580,,,,[],people,people,0.9099999999999999
1168,,good,average,good,0,13544761,0,,awesome,5,W735,No Comments,10/21/2007,3.0,3.0,,5,Low,5.0,5.0,1,Yes,1192973121000,,580,,,,[],people,people,0.0
1169,,good,average,good,0,12229096,0,,awesome,4,WRT732,Ms. Faery was always sweet and helpful in class.  She said hello when she passed me outside of class and made sure to follow up on everyone.,09/12/2006,2.0,2.0,,5,Sorta interested,4.5,4.5,1,No,1158103217000,,580,,,,[],people,people,0.2833333333333333
1170,,average,poor,poor,1,11499000,0,,poor,2,ESSAY,No Comments,02/20/2006,1.0,1.0,,1,Meh,1.5,1.5,1,,1140397834000,,580,,,,[],people,person,0.0
1171,Not Mandatory,good,average,good,1,32125404,0,,awesome,5,1806SC,"I watched his videos about linear algebra on YouTube because my linear algebra prof couldn't teach, and honestly, I am so thankful for this man's lectures! His videos helped me pick up my grade from a D to B in linear algebra. He is overall straight to the point, and goes slowly enough to make sure you understand the concepts.",07/26/2019,3.0,3.0,,5,,5.0,5.0,1,No,1564175493000,Yes,580,No,,,"['Respected', 'Inspirational', 'Amazing lectures']",people,person,0.29
1172,,good,average,good,0,32107394,0,online,awesome,5,1806SC,Great professor. He picks perfect examples to teach the insight of linear algebra and matrix theory without getting too bogged down in calculations.,07/19/2019,2.0,2.0,,5,,5.0,5.0,1,No,1563536123000,Yes,580,No,,,[],people,people,0.3611111111111111
1173,Mandatory,good,average,good,0,32068162,0,online,awesome,5,1806SC,Fantastic dude.,06/30/2019,2.0,2.0,,5,,5.0,5.0,1,Yes,1561876831000,Yes,580,No,,,"['Inspirational', 'Amazing lectures', 'Caring']",people,people,0.4
1174,Mandatory,good,average,good,0,32068160,0,online,awesome,5,1806SC,Gil Strang is an absolute legend. Not much more to say.,06/30/2019,2.0,2.0,,5,,5.0,5.0,1,Yes,1561876788000,Yes,580,No,,,"['Inspirational', 'Amazing lectures', 'Caring']",people,people,-0.024999999999999994
1175,Not Mandatory,good,good,good,1,30879303,0,,awesome,5,1806SC,Professor Strang is the best! He delivered his lectures with such clarity.,12/05/2018,4.0,4.0,,5,,5.0,5.0,1,Yes,1544027070000,Yes,580,No,,Audit/No Grade,"['Amazing lectures', 'Inspirational', 'Respected']",people,person,0.5
1176,Not Mandatory,good,average,good,10,30339717,0,online,good,4,1806SC,Very useful videos on the internet!!!,07/12/2018,3.0,3.0,,4,,4.0,4.0,1,Yes,1531397152000,Yes,580,No,,,[],people,people,0.76171875
1177,Mandatory,good,average,good,6,29997532,1,,good,4,1806SC,"I took 18.06 Linear Algebra with Prof. Gil Strang . He focus its class on new problems, and Matrix Theory . A lot of Applications taught me to think &#55358;&#56596; critically in Mathematics. He is very brilliant professor . Explains well all the Topics in Linear Algebra and Differential Equations Sof&iacute;a",05/05/2018,3.0,3.0,,4,,4.0,4.0,1,Yes,1525547754000,Yes,580,Yes,,A+,"['Inspirational', 'Gives good feedback', 'Amazing lectures']",person,people,0.37878787878787873
1178,Not Mandatory,good,good,good,1,29452882,3,online,awesome,5,MIT18,As an economist from 1970 i have valued and enjoyed learning all about matrifes. Thank you. A real inspiration to look for more and enjoy maths or math if you prefer.,01/15/2018,4.0,4.0,,5,,5.0,5.0,1,No,1515988195000,Yes,580,No,,,"['Respected', 'Inspirational', 'Participation matters']",people,person,0.4
1179,Not Mandatory,good,average,good,3,28657124,1,online,awesome,5,1806SC,an amazing professor,09/04/2017,3.0,3.0,,5,,5.0,5.0,1,No,1504524969000,Yes,580,No,,Audit/No Grade,['Respected'],person,people,0.6000000000000001
1180,Mandatory,good,average,good,0,28611078,3,,awesome,5,1806SC,"Very Good, i enjoyed his lectures for linear algebra, and they made me feel exited for it",08/13/2017,3.0,3.0,,5,,5.0,5.0,1,Yes,1502668585000,Yes,580,Yes,,,"['Caring', 'Respected', 'Inspirational']",people,people,0.705
1181,Mandatory,good,average,good,17,27975029,3,,awesome,5,1806SC,The best professor for Linear Algebra at Massachusetts Institute of Technology.  He gives a lot of applications,03/31/2017,3.0,3.0,,5,,5.0,5.0,1,Yes,1490957803000,Yes,580,Yes,,A,"['Inspirational', 'Lecture heavy', 'Amazing lectures']",people,people,1.0
1182,,good,average,good,2,27924677,4,,awesome,5,1806SC,Really enjoyed his lectures!,03/20/2017,2.0,2.0,,5,,5.0,5.0,1,Yes,1490032446000,Yes,580,Yes,,,"['Amazing lectures', 'Respected', 'Inspirational']",people,people,0.625
1183,,good,average,good,5,27895439,4,,awesome,5,1806SC,This guy made me fall in love with Mathematics,03/09/2017,2.0,2.0,,5,,5.0,5.0,1,Yes,1489097777000,Yes,580,,,A,"['Inspirational', 'Caring', 'Respected']",people,people,0.5
1184,Not Mandatory,average,average,average,11,27133795,13,online,average,3,1806SC,"A clear structure is missing.  I used 18.06 as a refresher for a theory heavy course I took 20 years ago, and I didn't mind that he skips backwards and forwards, but he does. FYI - he states certain prereqs are optional, but uses examples from them at times (e.g. diff eqs), I had to refer to such background. Still - a nice guy, motivational.",11/05/2016,3.0,3.0,,3,,3.0,3.0,1,Yes,1478329293000,No,580,No,,,"['Caring', 'Participation matters', 'Respected']",people,people,0.0857142857142857
1185,Mandatory,good,good,good,7,27068297,4,,good,4,1806SC,"Math 18.06 Linear Algebra is the most difficult course that I took . The Professor Gilbert Strang is excellent. He always invented new problems. He applies linear algebra to engineering, computer science, economics and finance . This course is very useful in Economics. The book is very hard and also the exams . For me is the best Proffessor at MIT",10/23/2016,5.0,5.0,,4,,4.0,4.0,1,Yes,1477251717000,Yes,580,Yes,,B-,"['Tough grader', 'Respected', 'Amazing lectures']",people,people,0.30674242424242426
1186,,average,average,average,13,26911020,49,online,average,3,1806SC,"Gilbert Strang is not prepared for his lectures. He knows his stuff but he's not prepared for transferring his knowledge and the order of the meterial he wants to lecture. That's why he usually starts a sentence and modifies it many times while speaking. I rarely see him saying a sentence in a single take. He starts  a sentence, pauses, restarts ..",08/19/2016,3.0,3.0,,3,,3.0,3.0,1,Yes,1471637932000,No,580,No,,,[],people,people,0.13571428571428573
1187,Mandatory,good,average,good,7,26852606,4,,good,4,MIT1806,I took Math 18.06 Linear Algebra with Prof. Gilbert Strang he explains extremely well and include many applications. The book is more difficult to understand but you learn mathematics with him. For People that majoring in Finance and Economics this class with him is a real solid choice. Look for Gil Strang when you enrolled for 18.06 Linear Algebra,08/01/2016,3.0,3.0,,4,,4.0,4.0,1,Yes,1470069155000,Yes,580,Yes,,B,"['Inspirational', 'Gives good feedback', 'Respected']",people,people,0.075
